device_id;UTC_dateti;UTC_date;UTC_time;datatype;satcount;U_bat_mV;bat_soc_pc;solar_I_mA;Latitude;Longitude;Altitude_m;speed_km_h;direction_;temperatur;mag_x;mag_y;mag_z;acc_x;acc_y;acc_z;Periode;Quinzaine;Sunrise;Sunset;Affichage;Commentair;Site;hdop
221280;07/04/2023;07/04/2023;11:51:10;GPS;7;3727;15;0;50,89543200000;2,16654200000;-48;0;0;40;235;-378;149;-421;4;915;Jour;Quinzaine 23;07:15;20:33;OUI;;Loos-en-Gohelle 74A;1,2
221280;07/04/2023;07/04/2023;16:51:04;GPS;7;3730;16;0;50,89536700000;2,16696500000;-14;0;126;35;-94;-315;174;-379;-42;930;Jour;Quinzaine 23;07:15;20:33;OUI;;Loos-en-Gohelle 74A;1,2
221280;07/04/2023;07/04/2023;20:36:50;GPS;8;3727;15;0;50,89526700000;2,16684500000;12;0;229;31;138;459;458;-349;-289;906;Nuit;Quinzaine 23;07:15;20:33;OUI;;Loos-en-Gohelle 74A;1,3
221280;08/04/2023;08/04/2023;00:36:50;GPS;16;3727;15;0;50,89502700000;2,16700200000;3;0;0;31;383;-183;298;-162;132;391;Nuit;Quinzaine 23;07:13;20:35;OUI;;Loos-en-Gohelle 74A;0,6
221280;08/04/2023;08/04/2023;04:36:50;GPS;6;3727;15;0;50,89520300000;2,16675800000;-7;0;0;30;527;151;400;238;391;921;Nuit;Quinzaine 23;07:13;20:35;OUI;;Loos-en-Gohelle 74A;1,8
221280;08/04/2023;08/04/2023;06:49:19;GPS;7;3727;15;0;50,89503500000;2,16662300000;20;0;0;32;-5;-349;115;-374;100;926;Nuit;Quinzaine 23;07:13;20:35;OUI;;Loos-en-Gohelle 74A;1,6
221280;08/04/2023;08/04/2023;11:49:24;GPS;9;3725;14;0;50,89553500000;2,16658000000;-56;0;0;37;140;-314;152;-454;-118;890;Jour;Quinzaine 23;07:13;20:35;OUI;;Loos-en-Gohelle 74A;1,1
221280;08/04/2023;08/04/2023;16:49:16;GPS;8;3725;14;0;50,89494300000;2,16707700000;33;0;0;34;326;-162;194;-511;-40;868;Jour;Quinzaine 23;07:13;20:35;OUI;;Loos-en-Gohelle 74A;1,2
221280;08/04/2023;08/04/2023;20:39:50;GPS;8;3725;14;0;50,89527900000;2,16675000000;11;0;353;33;286;-270;184;-428;-49;916;Nuit;Quinzaine 23;07:13;20:35;OUI;;Loos-en-Gohelle 74A;1,4
221280;09/04/2023;09/04/2023;00:39:29;GPS;6;3725;14;0;50,89513000000;2,16643700000;31;0;0;34;-408;-179;173;-342;59;947;Nuit;Quinzaine 23;07:11;20:36;OUI;;Loos-en-Gohelle 74A;1,6
221280;09/04/2023;09/04/2023;04:40:08;GPS;5;3722;13;0;50,89547300000;2,16653000000;-12;0;312;31;391;379;435;-94;415;923;Nuit;Quinzaine 23;07:11;20:36;OUI;;Loos-en-Gohelle 74A;2,6
221280;09/04/2023;09/04/2023;06:47:01;GPS;8;3719;13;0;50,89505000000;2,16659200000;23;0;59;33;180;-215;100;-552;62;831;Nuit;Quinzaine 23;07:11;20:36;OUI;;Loos-en-Gohelle 74A;1,3
221280;09/04/2023;09/04/2023;11:46:28;GPS;10;3722;13;4;50,89513400000;2,16656200000;5;0;334;44;-113;-234;144;-506;19;842;Jour;Quinzaine 23;07:11;20:36;OUI;;Loos-en-Gohelle 74A;1,4
221280;09/04/2023;09/04/2023;16:46:52;GPS;7;3727;15;0;50,89516100000;2,16687300000;9;0;277;34;414;471;551;-320;358;878;Jour;Quinzaine 23;07:11;20:36;OUI;;Loos-en-Gohelle 74A;1,3
221280;09/04/2023;09/04/2023;20:41:19;GPS;7;3725;14;0;50,89500800000;2,16665200000;126;1;9;33;77;212;248;-321;-723;683;Nuit;Quinzaine 23;07:11;20:36;OUI;;Loos-en-Gohelle 74A;1,6
221280;10/04/2023;10/04/2023;00:41:20;GPS;6;3725;14;0;50,89524100000;2,16654200000;12;0;0;33;-188;-267;103;-460;54;887;Nuit;Quinzaine 23;07:09;20:38;OUI;;Loos-en-Gohelle 74A;1,6
221280;10/04/2023;10/04/2023;04:41:28;GPS;7;3725;14;0;50,89535900000;2,16668500000;-11;0;310;33;229;514;510;-337;33;952;Nuit;Quinzaine 23;07:09;20:38;OUI;;Loos-en-Gohelle 74A;1,5
221280;10/04/2023;10/04/2023;06:44:49;GPS;7;3722;13;0;50,89552700000;2,16629200000;-84;1;341;33;204;515;531;-342;-9;954;Nuit;Quinzaine 23;07:09;20:38;OUI;;Loos-en-Gohelle 74A;1,3
221280;10/04/2023;10/04/2023;11:45:41;GPS;7;3722;13;0;50,89536300000;2,16663700000;5;0;166;35;173;434;416;-147;24;1005;Jour;Quinzaine 23;07:09;20:38;OUI;;Loos-en-Gohelle 74A;2,2
221280;10/04/2023;10/04/2023;16:44:59;GPS;7;3722;13;0;50,89516800000;2,16691000000;10;0;0;34;-215;378;241;-237;306;931;Jour;Quinzaine 23;07:09;20:38;OUI;;Loos-en-Gohelle 74A;1,2
221280;10/04/2023;10/04/2023;20:44:48;GPS;6;3719;13;0;50,89506100000;2,16683700000;16;0;102;33;129;576;594;-431;20;909;Nuit;Quinzaine 23;07:09;20:38;OUI;;Loos-en-Gohelle 74A;2,2
221280;11/04/2023;11/04/2023;00:44:26;GPS;7;3719;13;0;50,89474500000;2,16745000000;37;0;0;33;458;126;388;-321;-21;961;Nuit;Quinzaine 23;07:06;20:39;OUI;;Loos-en-Gohelle 74A;1,1
221280;11/04/2023;11/04/2023;04:44:13;GPS;6;3716;12;0;50,89538600000;2,16666800000;12;0;153;31;-28;572;447;-365;287;888;Nuit;Quinzaine 23;07:06;20:40;OUI;;Loos-en-Gohelle 74A;1,7
221280;11/04/2023;11/04/2023;06:41:58;GPS;7;3716;12;0;50,89523300000;2,16684800000;24;0;214;31;57;558;408;-246;373;904;Nuit;Quinzaine 23;07:06;20:39;OUI;;Loos-en-Gohelle 74A;1,4
221280;11/04/2023;11/04/2023;11:42:11;GPS;8;3719;13;2;50,89537000000;2,16676300000;9;0;341;40;435;196;364;-10;62;1019;Jour;Quinzaine 23;07:06;20:40;OUI;;Loos-en-Gohelle 74A;1,1
221280;11/04/2023;11/04/2023;16:42:45;GPS;7;3725;14;0;50,89514500000;2,16700000000;-3;0;130;33;340;463;483;-278;185;957;Jour;Quinzaine 23;07:06;20:39;OUI;;Loos-en-Gohelle 74A;2,1
221280;11/04/2023;11/04/2023;20:45:40;GPS;8;3725;14;0;50,89477500000;2,16683500000;28;0;0;31;-75;-376;103;-329;0;959;Nuit;Quinzaine 23;07:06;20:39;OUI;;Loos-en-Gohelle 74A;1,4
221280;12/04/2023;12/04/2023;00:45:49;GPS;8;3722;13;0;50,89529800000;2,16655500000;11;0;295;33;-470;189;272;-405;45;916;Nuit;Quinzaine 23;07:04;20:41;OUI;;Loos-en-Gohelle 74A;1,5
221280;12/04/2023;12/04/2023;04:46:25;GPS;6;3722;13;0;50,89499700000;2,16704200000;30;0;329;31;169;573;522;-364;132;933;Nuit;Quinzaine 23;07:04;20:41;OUI;;Loos-en-Gohelle 74A;2,0
221280;12/04/2023;12/04/2023;06:40:34;GPS;8;3719;13;0;50,89500400000;2,16742700000;102;0;107;32;295;515;525;-297;267;924;Nuit;Quinzaine 23;07:04;20:41;OUI;;Loos-en-Gohelle 74A;0,8
221280;12/04/2023;12/04/2023;11:41:19;GPS;8;3719;13;3;50,89527500000;2,16669800000;11;0;14;33;317;509;436;-184;342;933;Jour;Quinzaine 23;07:04;20:41;OUI;;Loos-en-Gohelle 74A;1,5
221280;12/04/2023;12/04/2023;16:40:40;GPS;7;3722;13;0;50,89547300000;2,16653000000;0;0;12;31;278;497;494;-317;132;953;Jour;Quinzaine 23;07:04;20:41;OUI;;Loos-en-Gohelle 74A;1,2
221280;12/04/2023;12/04/2023;20:49:04;GPS;9;3722;13;0;50,89519100000;2,16674200000;-14;0;163;26;240;512;367;-145;421;910;Nuit;Quinzaine 23;07:04;20:41;OUI;;Loos-en-Gohelle 74A;1,1
221280;13/04/2023;13/04/2023;00:49:05;GPS;6;3719;13;0;50,89515300000;2,16683300000;28;1;158;30;154;633;618;-495;163;860;Nuit;Quinzaine 23;07:02;20:43;OUI;;Loos-en-Gohelle 74A;1,1
221280;13/04/2023;13/04/2023;04:49:04;GPS;10;3719;13;0;50,90382400000;2,15836800000;14;0;68;27;513;116;530;-131;635;768;Nuit;Quinzaine 23;07:02;20:43;OUI;;Loos-en-Gohelle 74A;1,1
221280;13/04/2023;13/04/2023;06:38:12;GPS;10;3719;13;3;50,90383100000;2,15839500000;2;0;0;32;526;167;584;-261;640;725;Nuit;Quinzaine 23;07:02;20:43;OUI;;Loos-en-Gohelle 74A;0,9
221280;13/04/2023;13/04/2023;11:38:34;GPS;9;3725;14;0;50,90385800000;2,15828800000;-5;0;0;31;519;161;550;-359;539;764;Jour;Quinzaine 23;07:02;20:43;OUI;;Loos-en-Gohelle 74A;0,8
221280;13/04/2023;13/04/2023;16:38:34;GPS;7;3727;15;0;50,90336200000;2,15833200000;14;0;0;30;333;-39;284;-108;771;627;Jour;Quinzaine 23;07:02;20:43;OUI;;Loos-en-Gohelle 74A;1,4
221280;13/04/2023;13/04/2023;20:51:18;GPS;12;3727;15;0;50,89789600000;2,16398700000;-11;0;0;25;553;13;553;-175;677;721;Nuit;Quinzaine 23;07:02;20:43;OUI;;Loos-en-Gohelle 74A;0,8
221280;14/04/2023;14/04/2023;00:51:19;GPS;15;3727;15;0;50,89526400000;2,16710700000;-17;0;0;25;339;192;433;-151;769;622;Nuit;Quinzaine 23;07:00;20:44;OUI;;Loos-en-Gohelle 74A;0,6
221280;14/04/2023;14/04/2023;04:51:20;GPS;12;3727;15;0;50,90403400000;2,15821700000;16;0;0;24;381;-213;358;-146;692;711;Nuit;Quinzaine 23;07:00;20:44;OUI;;Loos-en-Gohelle 74A;0,8
221280;14/04/2023;14/04/2023;06:36:42;GPS;11;3725;14;0;50,90385100000;2,15828200000;-12;0;163;26;361;-175;322;-193;647;749;Nuit;Quinzaine 23;07:00;20:44;OUI;;Loos-en-Gohelle 74A;0,8
221280;14/04/2023;14/04/2023;11:36:40;GPS;9;3725;14;0;50,90391500000;2,15816000000;4;0;0;29;534;-143;487;-228;665;721;Jour;Quinzaine 23;07:00;20:44;OUI;;Loos-en-Gohelle 74A;0,9
221280;14/04/2023;14/04/2023;16:36:41;GPS;5;3725;14;0;50,90411000000;2,15830200000;-4;0;0;29;238;209;341;-206;541;810;Jour;Quinzaine 23;07:00;20:44;OUI;;Loos-en-Gohelle 74A;1,6
221280;14/04/2023;14/04/2023;20:53:50;GPS;7;3725;14;0;50,89510300000;2,16676500000;2;0;0;28;533;-180;590;-121;791;592;Nuit;Quinzaine 23;07:00;20:44;OUI;;Loos-en-Gohelle 74A;1,0
221280;15/04/2023;15/04/2023;00:53:55;GPS;13;3725;14;0;50,89540100000;2,16654800000;-17;0;56;24;386;-44;325;-115;872;453;Nuit;Quinzaine 23;06:58;20:46;OUI;;Loos-en-Gohelle 74A;0,7
221280;15/04/2023;15/04/2023;04:53:39;GPS;5;3722;13;0;50,90394200000;2,15822000000;8;0;186;22;321;-106;276;-299;551;772;Nuit;Quinzaine 23;06:58;20:46;OUI;;Loos-en-Gohelle 74A;1,0
221280;15/04/2023;15/04/2023;06:34:41;GPS;7;3722;13;0;50,90383500000;2,15801000000;-3;0;0;25;340;-170;307;-204;627;757;Nuit;Quinzaine 23;06:58;20:46;OUI;;Loos-en-Gohelle 74A;1,0
221280;15/04/2023;15/04/2023;11:34:49;GPS;6;3722;13;0;50,90386600000;2,15815500000;11;0;0;28;459;-250;391;-123;697;720;Jour;Quinzaine 23;06:58;20:46;OUI;;Loos-en-Gohelle 74A;1,0
221280;15/04/2023;15/04/2023;16:34:40;GPS;10;3725;14;0;50,90374000000;2,15834300000;-25;0;0;31;595;29;605;-103;750;667;Jour;Quinzaine 23;06:58;20:46;OUI;;Loos-en-Gohelle 74A;1,0
221280;15/04/2023;15/04/2023;20:56:19;GPS;7;3727;15;0;50,89522900000;2,16635300000;16;0;0;26;392;201;430;-64;711;711;Nuit;Quinzaine 23;06:58;20:46;OUI;;Loos-en-Gohelle 74A;1,1
221280;16/04/2023;16/04/2023;00:56:21;GPS;6;3725;14;0;50,89524500000;2,16642800000;12;0;0;24;559;136;713;4;923;385;Nuit;Quinzaine 23;06:56;20:48;OUI;;Loos-en-Gohelle 74A;1,2
221280;16/04/2023;16/04/2023;04:56:34;GPS;6;3725;14;0;50,90388900000;2,15846300000;100;0;146;24;419;-218;388;-115;716;687;Nuit;Quinzaine 23;06:56;20:48;OUI;;Loos-en-Gohelle 74A;1,2
221280;16/04/2023;16/04/2023;06:32:40;GPS;13;3725;14;0;50,90389300000;2,15821000000;-1;0;0;26;423;-224;379;-131;710;697;Nuit;Quinzaine 23;06:56;20:48;OUI;;Loos-en-Gohelle 74A;0,7
221280;16/04/2023;16/04/2023;11:32:40;GPS;8;3725;14;10;50,90383100000;2,15821800000;18;0;184;31;293;64;299;-199;704;688;Jour;Quinzaine 23;06:56;20:48;OUI;;Loos-en-Gohelle 74A;1,0
221280;16/04/2023;16/04/2023;16:32:41;GPS;10;3730;16;0;50,90383100000;2,15844700000;-18;0;50;31;529;-163;466;-224;649;741;Jour;Quinzaine 23;06:56;20:48;OUI;;Loos-en-Gohelle 74A;0,9
221280;16/04/2023;16/04/2023;20:58:50;GPS;10;3730;16;0;50,89500400000;2,16755700000;2;0;0;27;183;0;270;-308;627;707;Nuit;Quinzaine 23;06:56;20:48;OUI;;Loos-en-Gohelle 74A;0,9
221280;17/04/2023;17/04/2023;00:58:50;GPS;9;3730;16;0;50,89551200000;2,16648300000;2;0;0;25;490;151;663;-40;856;510;Nuit;Quinzaine 23;06:54;20:49;OUI;;Loos-en-Gohelle 74A;1,0
221280;17/04/2023;17/04/2023;04:59:07;GPS;7;3730;16;0;50,89814400000;2,16446500000;-29;0;282;25;27;-102;211;370;280;925;Nuit;Quinzaine 23;06:54;20:49;OUI;;Loos-en-Gohelle 74A;1,4
221284;01/04/2023;01/04/2023;00:22:20;GPS;7;3732;16;0;50,61201900000;1,63783000000;62;0;0;26;166;-224;122;446;510;781;Nuit;Quinzaine 22;07:31;20:25;OUI;;Loos-en-Gohelle 74B;1,0
221284;01/04/2023;01/04/2023;04:22:20;GPS;6;3735;17;0;50,60772300000;1,62756200000;71;0;0;27;187;-192;122;348;565;782;Nuit;Quinzaine 22;07:31;20:25;OUI;;Loos-en-Gohelle 74B;1,2
221284;01/04/2023;01/04/2023;05:38:40;GPS;11;3732;16;0;50,60659000000;1,62141800000;108;0;257;27;545;-359;462;410;641;696;Nuit;Quinzaine 22;07:31;20:25;OUI;;Loos-en-Gohelle 74B;0,9
221284;01/04/2023;01/04/2023;12:38:10;GPS;6;3732;16;0;50,60657500000;1,62155700000;114;0;0;28;615;-270;574;275;819;553;Jour;Quinzaine 22;07:31;20:25;OUI;;Loos-en-Gohelle 74B;1,5
221284;01/04/2023;01/04/2023;18:40:51;GPS;5;3735;17;0;50,60708200000;1,61002300000;118;0;0;27;558;-329;461;320;679;709;Jour;Quinzaine 22;07:31;20:25;OUI;;Loos-en-Gohelle 74B;1,3
221284;01/04/2023;01/04/2023;20:24:28;GPS;10;3735;17;0;50,60089500000;1,59090300000;30;0;0;26;-134;-297;171;617;-7;797;Jour;Quinzaine 22;07:31;20:25;OUI;;Loos-en-Gohelle 74B;1,1
221284;02/04/2023;02/04/2023;00:24:33;GPS;7;3732;16;0;50,58239000000;1,57936300000;8;0;0;27;451;-403;354;254;605;781;Nuit;Quinzaine 22;07:29;20:27;OUI;;Loos-en-Gohelle 74B;1,2
221284;02/04/2023;02/04/2023;04:24:19;GPS;17;3732;16;0;50,58722700000;1,58911000000;19;0;0;27;284;-349;208;252;715;689;Nuit;Quinzaine 22;07:29;20:27;OUI;;Loos-en-Gohelle 74B;0,6
221284;02/04/2023;02/04/2023;07:04:10;GPS;9;3732;16;0;50,60466400000;1,59237500000;-10;0;0;28;525;-433;500;495;662;640;Nuit;Quinzaine 22;07:29;20:27;OUI;;Loos-en-Gohelle 74B;0,9
221284;02/04/2023;02/04/2023;14:04:09;GPS;5;3732;16;0;50,60574300000;1,59307200000;14;1;321;30;602;-339;484;381;683;677;Jour;Quinzaine 22;07:29;20:27;OUI;;Loos-en-Gohelle 74B;1,9
221284;02/04/2023;02/04/2023;20:26:59;GPS;9;3735;17;0;50,60572800000;1,64510000000;116;0;59;28;216;-432;236;253;366;909;Jour;Quinzaine 22;07:29;20:27;OUI;;Loos-en-Gohelle 74B;1,1
221284;03/04/2023;03/04/2023;00:26:49;GPS;14;3738;18;0;50,61585200000;1,81994200000;153;0;0;26;486;-433;414;432;600;722;Nuit;Quinzaine 22;07:26;20:28;OUI;;Loos-en-Gohelle 74B;0,6
221284;03/04/2023;03/04/2023;04:26:50;GPS;12;3738;18;0;50,61460500000;1,83620200000;135;0;0;28;128;-437;190;482;440;794;Nuit;Quinzaine 22;07:26;20:28;OUI;;Loos-en-Gohelle 74B;0,7
221284;03/04/2023;03/04/2023;07:01:51;GPS;8;3735;17;0;50,61975900000;1,85132200000;174;0;0;29;130;-484;247;468;388;832;Nuit;Quinzaine 22;07:26;20:27;OUI;;Loos-en-Gohelle 74B;1,2
221284;03/04/2023;03/04/2023;14:01:51;GPS;5;3735;17;0;50,62031600000;1,85130000000;83;0;0;32;240;-539;334;508;522;735;Jour;Quinzaine 22;07:26;20:27;OUI;;Loos-en-Gohelle 74B;1,4
221284;03/04/2023;03/04/2023;20:27:49;GPS;7;3738;18;0;50,63211100000;1,90281700000;164;0;0;26;349;-465;300;342;659;721;Jour;Quinzaine 22;07:25;20:27;OUI;;Loos-en-Gohelle 74B;1,4
221284;04/04/2023;04/04/2023;00:27:50;GPS;6;3740;19;0;50,69336300000;1,95707700000;143;0;0;25;319;-224;155;313;777;584;Nuit;Quinzaine 23;07:23;20:29;OUI;;Loos-en-Gohelle 74B;1,0
221284;04/04/2023;04/04/2023;04:27:50;GPS;5;3740;19;0;50,69111300000;1,97214200000;206;0;285;25;326;-440;288;299;605;756;Nuit;Quinzaine 23;07:23;20:29;OUI;;Loos-en-Gohelle 74B;1,6
221284;04/04/2023;04/04/2023;06:58:41;GPS;9;3740;19;0;50,69564800000;1,98546500000;201;0;0;29;565;-362;444;405;626;710;Nuit;Quinzaine 23;07:23;20:29;OUI;;Loos-en-Gohelle 74B;0,9
221284;04/04/2023;04/04/2023;13:58:50;GPS;5;3740;19;1;50,69551500000;1,98572700000;213;0;0;32;604;-365;532;347;764;607;Jour;Quinzaine 23;07:23;20:29;OUI;;Loos-en-Gohelle 74B;1,6
221284;04/04/2023;04/04/2023;20:29:50;GPS;8;3746;20;0;50,70835900000;1,99685200000;181;0;0;27;485;-443;453;313;779;580;Jour;Quinzaine 23;07:23;20:29;OUI;;Loos-en-Gohelle 74B;1,2
221284;05/04/2023;05/04/2023;00:29:51;GPS;6;3749;21;0;50,67387800000;1,93783500000;170;0;0;26;369;-481;266;338;544;789;Nuit;Quinzaine 23;07:21;20:30;OUI;;Loos-en-Gohelle 74B;1,3
221284;05/04/2023;05/04/2023;04:29:51;GPS;4;3746;20;0;50,70431500000;1,95082300000;202;0;0;26;449;-128;216;506;601;664;Nuit;Quinzaine 23;07:21;20:30;OUI;;Loos-en-Gohelle 74B;1,8
221284;05/04/2023;05/04/2023;06:56:21;GPS;7;3746;20;0;50,71145600000;1,95404200000;209;0;0;31;459;-404;333;458;342;850;Nuit;Quinzaine 23;07:21;20:30;OUI;;Loos-en-Gohelle 74B;1,2
221284;05/04/2023;05/04/2023;13:56:28;GPS;6;3746;20;0;50,71193700000;1,95392700000;138;0;0;33;382;-143;198;459;531;757;Jour;Quinzaine 23;07:21;20:30;OUI;;Loos-en-Gohelle 74B;1,5
221284;05/04/2023;05/04/2023;20:32:19;GPS;16;3749;21;0;50,69081500000;1,94399000000;98;0;0;27;568;-279;417;320;631;738;Nuit;Quinzaine 23;07:21;20:30;OUI;;Loos-en-Gohelle 74B;0,7
221284;06/04/2023;06/04/2023;00:32:18;GPS;11;3749;21;0;50,68916300000;1,94411500000;126;0;0;29;554;-339;427;568;532;690;Nuit;Quinzaine 23;07:19;20:32;OUI;;Loos-en-Gohelle 74B;0,8
221284;06/04/2023;06/04/2023;04:32:19;GPS;14;3749;21;0;50,68311300000;1,95003300000;136;0;335;26;576;-292;274;482;484;784;Nuit;Quinzaine 23;07:19;20:32;OUI;;Loos-en-Gohelle 74B;0,7
221284;06/04/2023;06/04/2023;06:53:48;GPS;6;3749;21;0;50,67874500000;1,95648800000;158;0;355;28;318;-396;243;304;756;637;Nuit;Quinzaine 23;07:18;20:32;OUI;;Loos-en-Gohelle 74B;1,4
221284;06/04/2023;06/04/2023;13:54:19;GPS;7;3749;21;0;50,67871500000;1,95651700000;199;0;348;30;152;-461;249;533;486;748;Jour;Quinzaine 23;07:18;20:32;OUI;;Loos-en-Gohelle 74B;1,4
221284;06/04/2023;06/04/2023;20:34:20;GPS;16;3749;21;0;50,68902200000;1,94438000000;111;0;304;28;33;-480;255;460;160;909;Nuit;Quinzaine 23;07:19;20:32;OUI;;Loos-en-Gohelle 74B;0,6
221284;07/04/2023;07/04/2023;00:34:20;GPS;15;3751;22;0;50,66933800000;1,93196800000;189;0;0;28;159;-112;110;460;236;876;Nuit;Quinzaine 23;07:16;20:34;OUI;;Loos-en-Gohelle 74B;0,7
221284;07/04/2023;07/04/2023;04:34:21;GPS;5;3751;22;0;50,63808100000;1,80344300000;202;0;226;27;321;-226;134;317;752;632;Nuit;Quinzaine 23;07:17;20:34;OUI;;Loos-en-Gohelle 74B;2,0
221284;07/04/2023;07/04/2023;06:52:06;GPS;8;3749;21;0;50,63502900000;1,79411000000;198;0;0;30;385;-534;401;440;628;698;Nuit;Quinzaine 23;07:17;20:34;OUI;;Loos-en-Gohelle 74B;0,8
221284;07/04/2023;07/04/2023;13:52:49;GPS;7;3746;20;0;50,63520800000;1,79387500000;205;0;303;31;563;-457;549;465;723;590;Jour;Quinzaine 23;07:17;20:34;OUI;;Loos-en-Gohelle 74B;1,2
221284;07/04/2023;07/04/2023;20:36:35;GPS;7;3749;21;0;50,60269900000;1,74934700000;131;0;350;26;390;-465;359;367;558;776;Nuit;Quinzaine 23;07:17;20:34;OUI;;Loos-en-Gohelle 74B;1,0
221284;08/04/2023;08/04/2023;00:36:27;GPS;6;3749;21;0;50,58257700000;1,70919800000;113;0;0;25;622;-151;624;167;920;433;Nuit;Quinzaine 23;07:15;20:36;OUI;;Loos-en-Gohelle 74B;1,1
221284;08/04/2023;08/04/2023;04:36:40;GPS;11;3749;21;0;50,60538500000;1,61889200000;127;0;248;26;515;-251;339;503;102;479;Nuit;Quinzaine 23;07:16;20:36;OUI;;Loos-en-Gohelle 74B;1,0
221284;08/04/2023;08/04/2023;06:50:13;GPS;8;3746;20;0;50,60348900000;1,61470000000;11;0;100;29;409;-154;209;459;694;619;Nuit;Quinzaine 23;07:16;20:36;OUI;;Loos-en-Gohelle 74B;0,9
221284;08/04/2023;08/04/2023;13:50:34;GPS;7;3746;20;0;50,60448800000;1,61514700000;52;0;40;31;632;-154;480;271;726;681;Jour;Quinzaine 23;07:16;20:36;OUI;;Loos-en-Gohelle 74B;1,1
221284;08/04/2023;08/04/2023;20:40:02;GPS;12;3746;20;0;50,58302300000;1,60860200000;35;0;228;26;346;-553;425;559;517;695;Nuit;Quinzaine 23;07:16;20:36;OUI;;Loos-en-Gohelle 74B;0,7
221284;09/04/2023;09/04/2023;00:39:50;GPS;9;3749;21;0;50,54139300000;1,62157500000;34;0;0;25;591;-56;423;-225;716;699;Nuit;Quinzaine 23;07:13;20:38;OUI;;Loos-en-Gohelle 74B;1,0
221284;09/04/2023;09/04/2023;04:39:51;GPS;5;3749;21;0;50,54936200000;1,62889700000;110;0;330;26;532;-15;337;271;702;699;Nuit;Quinzaine 23;07:13;20:38;OUI;;Loos-en-Gohelle 74B;1,9
221284;09/04/2023;09/04/2023;06:49:11;GPS;8;3746;20;0;50,54925200000;1,62656000000;74;0;0;30;639;-77;541;-106;809;600;Nuit;Quinzaine 23;07:13;20:38;OUI;;Loos-en-Gohelle 74B;0,9
221284;09/04/2023;09/04/2023;13:49:10;GPS;7;3743;19;0;50,54988900000;1,62753200000;34;0;310;33;436;-574;527;596;587;627;Jour;Quinzaine 23;07:13;20:38;OUI;;Loos-en-Gohelle 74B;1,3
